;TRADE_DATETIME;INSTRUMENT;LIQUIDITY_PARTNER;SIDE;BOUGHTCCY;BOUGHTAMT;SOLDCCY;SOLDAMT;SPOT_DATE;MATURITY_DATE;MATURITY;MATURITY_GROUPS;CCYPAIR;RIC;PRICE
520;2023-11-13 08:11:30;Spot;Deutsche Bank;Buy;USD;600000.0;DKK;4185300.0;2023-11-15 00:00:00;2023-11-15 00:00:00;2;<1W;USD/DKK;USDDKK=;6.9755
521;2023-11-13 08:20:37;Spot;Deutsche Bank;Buy;GBP;400000.0;DKK;3414360.0;2023-11-15 00:00:00;2023-11-15 00:00:00;2;<1W;GBP/DKK;GBPDKK=;8.5359
522;2023-11-13 08:35:14;Spot;UBS;Sell;DKK;892992.69;HKD;1000000.0;2023-11-15 00:00:00;2023-11-15 00:00:00;2;<1W;HKD/DKK;HKDDKK=;0.8929926899999999
523;2023-11-13 09:05:09;Spot;Deutsche Bank;Sell;DKK;1921968.09;SEK;3000000.0;2023-11-15 00:00:00;2023-11-15 00:00:00;2;<1W;SEK/DKK;SEKDKK=;0.64065603
524;2023-11-13 09:07:49;Spot;UBS;Sell;DKK;1922620.89;SEK;3000000.0;2023-11-15 00:00:00;2023-11-15 00:00:00;2;<1W;SEK/DKK;SEKDKK=;0.64087363
525;2023-11-13 09:09:54;Spot;UBS;Sell;DKK;1569957.28;NOK;2500000.0;2023-11-15 00:00:00;2023-11-15 00:00:00;2;<1W;NOK/DKK;NOKDKK=;0.627982912
526;2023-11-13 09:12:15;Spot;UBS;Sell;DKK;1570233.38;NOK;2500000.0;2023-11-15 00:00:00;2023-11-15 00:00:00;2;<1W;NOK/DKK;NOKDKK=;0.6280933519999999
527;2023-11-13 09:14:10;Spot;Deutsche Bank;Buy;PLN;500000.0;DKK;842850.0;2023-11-15 00:00:00;2023-11-15 00:00:00;2;<1W;PLN/DKK;PLNDKK=;1.6857
528;2023-11-13 09:14:45;Swap;Barclays;Buy;HKD;30000000.0;DKK;26805000.0;2023-11-15 00:00:00;2024-03-15 00:00:00;123;>3M;HKD/DKK;HKDDKK=;0.8935
529;2023-11-13 09:18:44;Swap;UBS;Buy;USD;65000000.0;DKK;453568700.0;2023-11-15 00:00:00;2024-02-28 00:00:00;107;>3M;USD/DKK;USDDKK=;6.97798
530;2023-11-13 09:40:24;Spot;UBS;Sell;DKK;960891.71;SEK;1500000.0;2023-11-15 00:00:00;2023-11-15 00:00:00;2;<1W;SEK/DKK;SEKDKK=;0.6405944733333333
531;2023-11-13 09:40:59;Swap;Citi;Sell;NOK;416356500.0;EUR;35000000.0;2023-11-15 00:00:00;2024-02-15 00:00:00;94;3M;EUR/NOK;EURNOK=;11.8959
532;2023-11-13 09:48:00;Spot;Barclays;Buy;NOK;4000000.0;DKK;2507522.6;2023-11-15 00:00:00;2023-11-15 00:00:00;2;<1W;NOK/DKK;NOKDKK=;0.62688065
533;2023-11-13 09:58:22;Spot;UBS;Sell;NOK;1335894.0;USD;120000.0;2023-11-15 00:00:00;2023-11-15 00:00:00;2;<1W;USD/NOK;USDNOK=;11.13245
534;2023-11-13 09:59:42;Swap;Citi;Sell;NOK;416419500.0;EUR;35000000.0;2023-11-15 00:00:00;2024-02-15 00:00:00;94;3M;EUR/NOK;EURNOK=;11.8977
535;2023-11-13 09:59:57;Spot;UBS;Sell;DKK;2507161.04;NOK;4000000.0;2023-11-15 00:00:00;2023-11-15 00:00:00;2;<1W;NOK/DKK;NOKDKK=;0.62679026
536;2023-11-13 10:07:19;Spot;UBS;Buy;EUR;3000000.0;USD;3206520.0;2023-11-15 00:00:00;2023-11-15 00:00:00;2;<1W;EUR/USD;EUR/USD=;0.935593727779649
537;2023-11-13 10:11:14;Spot;Deutsche Bank;Sell;DKK;4187520.0;USD;600000.0;2023-11-15 00:00:00;2023-11-15 00:00:00;2;<1W;USD/DKK;USDDKK=;6.9792
538;2023-11-13 10:12:49;Spot;JP Morgan;Sell;DKK;6979210.0;USD;1000000.0;2023-11-15 00:00:00;2023-11-15 00:00:00;2;<1W;USD/DKK;USDDKK=;6.97921
539;2023-11-13 10:12:49;Spot;Deutsche Bank;Sell;DKK;2791680.0;USD;400000.0;2023-11-15 00:00:00;2023-11-15 00:00:00;2;<1W;USD/DKK;USDDKK=;6.9792
540;2023-11-13 10:16:25;Spot;UBS;Buy;EUR;1000000.0;USD;1068690.0;2023-11-15 00:00:00;2023-11-15 00:00:00;2;<1W;EUR/USD;EUR/USD=;0.935725046552321
541;2023-11-13 10:16:25;Spot;Deutsche Bank;Buy;EUR;200000.0;USD;213738.0;2023-11-15 00:00:00;2023-11-15 00:00:00;2;<1W;EUR/USD;EUR/USD=;0.935725046552321
542;2023-11-13 10:16:25;Spot;Deutsche Bank;Buy;EUR;1000000.0;USD;1068690.0;2023-11-15 00:00:00;2023-11-15 00:00:00;2;<1W;EUR/USD;EUR/USD=;0.935725046552321
543;2023-11-13 10:26:22;Spot;JP Morgan;Buy;USD;400000.0;DKK;2788792.0;2023-11-15 00:00:00;2023-11-15 00:00:00;2;<1W;USD/DKK;USDDKK=;6.97198
544;2023-11-13 10:29:52;Swap;UBS;Buy;USD;40000000.0;DKK;278907600.0;2023-11-15 00:00:00;2024-02-28 00:00:00;107;>3M;USD/DKK;USDDKK=;6.97269
545;2023-11-13 10:37:48;Spot;UBS;Buy;THB;3000000.0;DKK;581070.0;2023-11-15 00:00:00;2023-11-15 00:00:00;2;<1W;THB/DKK;THBDKK=;0.19369
546;2023-11-13 10:41:34;Spot;UBS;Sell;DKK;2789212.0;USD;400000.0;2023-11-15 00:00:00;2023-11-15 00:00:00;2;<1W;USD/DKK;USDDKK=;6.97303
547;2023-11-13 10:50:55;Spot;Deutsche Bank;Buy;EUR;10000000.0;DKK;74593700.0;2023-11-15 00:00:00;2023-11-15 00:00:00;2;<1W;EUR/DKK;EURDKK=;7.45937
548;2023-11-13 12:01:45;Spot;Deutsche Bank;Buy;EUR;10000000.0;DKK;74594700.0;2023-11-15 00:00:00;2023-11-15 00:00:00;2;<1W;EUR/DKK;EURDKK=;7.45947
549;2023-11-13 12:06:26;Spot;Deutsche Bank;Buy;SEK;4000000.0;DKK;2565747.28;2023-11-15 00:00:00;2023-11-15 00:00:00;2;<1W;SEK/DKK;SEKDKK=;0.6414368199999999
550;2023-11-13 12:11:32;Spot;Deutsche Bank;Buy;SEK;2000000.0;DKK;1282709.1;2023-11-15 00:00:00;2023-11-15 00:00:00;2;<1W;SEK/DKK;SEKDKK=;0.6413545500000001
551;2023-11-13 12:16:17;Spot;Deutsche Bank;Buy;SEK;2500000.0;DKK;1603334.95;2023-11-15 00:00:00;2023-11-15 00:00:00;2;<1W;SEK/DKK;SEKDKK=;0.64133398
552;2023-11-13 12:19:58;Spot;JP Morgan;Sell;DKK;3489275.0;USD;500000.0;2023-11-15 00:00:00;2023-11-15 00:00:00;2;<1W;USD/DKK;USDDKK=;6.97855
553;2023-11-13 12:25:14;Spot;JP Morgan;Buy;EUR;3000000.0;USD;3206310.0;2023-11-15 00:00:00;2023-11-15 00:00:00;2;<1W;EUR/USD;EUR/USD=;0.9356550052864507
554;2023-11-13 12:26:39;Spot;JP Morgan;Buy;USD;1000000.0;DKK;6979280.0;2023-11-15 00:00:00;2023-11-15 00:00:00;2;<1W;USD/DKK;USDDKK=;6.97928
555;2023-11-13 12:26:39;Spot;Deutsche Bank;Buy;USD;400000.0;DKK;2791640.0;2023-11-15 00:00:00;2023-11-15 00:00:00;2;<1W;USD/DKK;USDDKK=;6.9791
556;2023-11-13 12:26:39;Spot;Deutsche Bank;Buy;USD;200000.0;DKK;1395860.0;2023-11-15 00:00:00;2023-11-15 00:00:00;2;<1W;USD/DKK;USDDKK=;6.9793
557;2023-11-13 12:35:35;Spot;JP Morgan;Buy;USD;1000000.0;DKK;6979230.0;2023-11-15 00:00:00;2023-11-15 00:00:00;2;<1W;USD/DKK;USDDKK=;6.97923
558;2023-11-13 12:35:35;Spot;UBS;Buy;USD;600000.0;DKK;4187580.0;2023-11-15 00:00:00;2023-11-15 00:00:00;2;<1W;USD/DKK;USDDKK=;6.9793
559;2023-11-13 12:42:21;Spot;UBS;Buy;EUR;2000000.0;USD;2137280.0;2023-11-15 00:00:00;2023-11-15 00:00:00;2;<1W;EUR/USD;EUR/USD=;0.9357688276688126
560;2023-11-13 12:49:17;Swap;Deutsche Bank;Buy;USD;94000000.0;DKK;656167000.0;2023-11-15 00:00:00;2024-01-17 00:00:00;65;3M;USD/DKK;USDDKK=;6.9805
561;2023-11-13 12:50:33;Spot;Deutsche Bank;Buy;USD;500000.0;DKK;3489950.0;2023-11-15 00:00:00;2023-11-15 00:00:00;2;<1W;USD/DKK;USDDKK=;6.9799
562;2023-11-13 12:51:03;Swap;Deutsche Bank;Buy;JPY;1000000000.0;DKK;46000000.0;2023-11-15 00:00:00;2024-01-17 00:00:00;65;3M;JPY/DKK;JPYDKK=;0.046
563;2023-11-13 12:53:28;Spot;UBS;Buy;EUR;2000000.0;USD;2137120.0;2023-11-15 00:00:00;2023-11-15 00:00:00;2;<1W;EUR/USD;EUR/USD=;0.9358388859773902
564;2023-11-13 12:56:34;Spot;UBS;Buy;USD;600000.0;DKK;4188246.0;2023-11-15 00:00:00;2023-11-15 00:00:00;2;<1W;USD/DKK;USDDKK=;6.98041
565;2023-11-13 12:58:34;Spot;Deutsche Bank;Buy;USD;300000.0;DKK;2094120.0;2023-11-15 00:00:00;2023-11-15 00:00:00;2;<1W;USD/DKK;USDDKK=;6.9804
566;2023-11-13 12:58:34;Spot;Citi;Buy;USD;700000.0;DKK;4886252.0;2023-11-15 00:00:00;2023-11-15 00:00:00;2;<1W;USD/DKK;USDDKK=;6.98036
567;2023-11-13 12:59:19;Spot;JP Morgan;Buy;USD;1000000.0;DKK;6980010.0;2023-11-15 00:00:00;2023-11-15 00:00:00;2;<1W;USD/DKK;USDDKK=;6.98001
568;2023-11-13 13:09:36;Spot;JP Morgan;Buy;EUR;1000000.0;USD;1068010.0;2023-11-15 00:00:00;2023-11-15 00:00:00;2;<1W;EUR/USD;EUR/USD=;0.9363208209660958
569;2023-11-13 13:09:36;Spot;JP Morgan;Buy;EUR;1000000.0;USD;1068000.0;2023-11-15 00:00:00;2023-11-15 00:00:00;2;<1W;EUR/USD;EUR/USD=;0.9363295880149812
570;2023-11-13 13:15:22;Spot;UBS;Buy;EUR;1000000.0;USD;1067580.0;2023-11-15 00:00:00;2023-11-15 00:00:00;2;<1W;EUR/USD;EUR/USD=;0.9366979523782761
571;2023-11-13 13:17:32;Spot;Citi;Buy;USD;1100000.0;DKK;7685282.0;2023-11-15 00:00:00;2023-11-15 00:00:00;2;<1W;USD/DKK;USDDKK=;6.98662
572;2023-11-13 13:17:32;Spot;JP Morgan;Buy;USD;100000.0;DKK;698663.0;2023-11-15 00:00:00;2023-11-15 00:00:00;2;<1W;USD/DKK;USDDKK=;6.98663
573;2023-11-13 13:30:34;Spot;UBS;Buy;EUR;1000000.0;USD;1067540.0;2023-11-15 00:00:00;2023-11-15 00:00:00;2;<1W;EUR/USD;EUR/USD=;0.9367330498154636
574;2023-11-13 13:34:05;Spot;JP Morgan;Buy;USD;1000000.0;DKK;6986690.0;2023-11-15 00:00:00;2023-11-15 00:00:00;2;<1W;USD/DKK;USDDKK=;6.98669
575;2023-11-13 13:34:05;Spot;JP Morgan;Buy;USD;200000.0;DKK;1397352.0;2023-11-15 00:00:00;2023-11-15 00:00:00;2;<1W;USD/DKK;USDDKK=;6.98676
576;2023-11-13 13:42:41;Spot;UBS;Buy;EUR;1000000.0;USD;1067390.0;2023-11-15 00:00:00;2023-11-15 00:00:00;2;<1W;EUR/USD;EUR/USD=;0.9368646886330207
577;2023-11-13 13:55:48;Spot;JP Morgan;Buy;USD;500000.0;DKK;3494995.0;2023-11-15 00:00:00;2023-11-15 00:00:00;2;<1W;USD/DKK;USDDKK=;6.98999
578;2023-11-13 13:59:29;Spot;UBS;Sell;SEK;977670.0;NOK;1000000.0;2023-11-15 00:00:00;2023-11-15 00:00:00;2;<1W;SEK/NOK;SEKNOK=;1.0228400175928483
579;2023-11-13 14:03:44;Spot;Deutsche Bank;Buy;AUD;750000.0;DKK;3341475.0;2023-11-15 00:00:00;2023-11-15 00:00:00;2;<1W;AUD/DKK;AUDDKK=;4.4553
580;2023-11-13 14:04:45;Spot;JP Morgan;Sell;DKK;3140032.9;NOK;5000000.0;2023-11-15 00:00:00;2023-11-15 00:00:00;2;<1W;NOK/DKK;NOKDKK=;0.62800658
581;2023-11-13 14:05:15;Spot;Deutsche Bank;Sell;DKK;1627393.0;CNH;1700000.0;2023-11-15 00:00:00;2023-11-15 00:00:00;2;<1W;CNH/DKK;CNHDKK=;0.95729
582;2023-11-13 14:05:45;Spot;Deutsche Bank;Buy;ZAR;750000.0;DKK;279642.06;2023-11-15 00:00:00;2023-11-15 00:00:00;2;<1W;ZAR/DKK;ZARDKK=;0.37285608
583;2023-11-13 14:07:55;Spot;JP Morgan;Buy;USD;500000.0;DKK;3494955.0;2023-11-15 00:00:00;2023-11-15 00:00:00;2;<1W;USD/DKK;USDDKK=;6.98991
584;2023-11-13 14:19:37;Spot;Deutsche Bank;Buy;USD;400000.0;DKK;2796200.0;2023-11-15 00:00:00;2023-11-15 00:00:00;2;<1W;USD/DKK;USDDKK=;6.9905
585;2023-11-13 14:28:53;Spot;UBS;Sell;DKK;4999999.99;NOK;7961000.0;2023-11-15 00:00:00;2023-11-15 00:00:00;2;<1W;NOK/DKK;NOKDKK=;0.6280618000251225
586;2023-11-13 14:28:53;Spot;Citi;Sell;DKK;1280618.01;NOK;2039000.0;2023-11-15 00:00:00;2023-11-15 00:00:00;2;<1W;NOK/DKK;NOKDKK=;0.6280617999019127
587;2023-11-13 14:42:11;Swap;Deutsche Bank;Buy;GBP;15000000.0;SEK;199516471.5;2023-11-15 00:00:00;2024-01-15 00:00:00;63;2M;GBP/SEK;GBPSEK=;13.3010981
588;2023-11-13 14:42:36;Spot;Barclays;Buy;USD;500000.0;SEK;5440300.0;2023-11-15 00:00:00;2023-11-15 00:00:00;2;<1W;USD/SEK;USDSEK=;10.8806
589;2023-11-13 14:42:36;Spot;Citi;Buy;USD;1100000.0;SEK;11968506.0;2023-11-15 00:00:00;2023-11-15 00:00:00;2;<1W;USD/SEK;USDSEK=;10.88046
590;2023-11-13 14:42:36;Spot;Deutsche Bank;Buy;USD;200000.0;SEK;2175880.0;2023-11-15 00:00:00;2023-11-15 00:00:00;2;<1W;USD/SEK;USDSEK=;10.8794
591;2023-11-13 14:42:36;Spot;UBS;Buy;USD;4800000.0;SEK;52225488.0;2023-11-15 00:00:00;2023-11-15 00:00:00;2;<1W;USD/SEK;USDSEK=;10.88031
592;2023-11-13 14:42:36;Spot;Deutsche Bank;Buy;USD;400000.0;SEK;4351680.0;2023-11-15 00:00:00;2023-11-15 00:00:00;2;<1W;USD/SEK;USDSEK=;10.8792
593;2023-11-13 14:43:36;Spot;UBS;Buy;NOK;10000000.0;SEK;9763300.0;2023-11-15 00:00:00;2023-11-15 00:00:00;2;<1W;NOK/SEK;NOKSEK=;0.97633
594;2023-11-13 14:43:36;Spot;Deutsche Bank;Buy;NOK;1000000.0;SEK;976400.0;2023-11-15 00:00:00;2023-11-15 00:00:00;2;<1W;NOK/SEK;NOKSEK=;0.9764
595;2023-11-13 14:44:16;Spot;Deutsche Bank;Buy;USD;200000.0;SEK;2175780.0;2023-11-15 00:00:00;2023-11-15 00:00:00;2;<1W;USD/SEK;USDSEK=;10.8789
596;2023-11-13 14:44:16;Spot;UBS;Buy;USD;400000.0;SEK;4351720.0;2023-11-15 00:00:00;2023-11-15 00:00:00;2;<1W;USD/SEK;USDSEK=;10.8793
597;2023-11-13 14:46:22;Spot;UBS;Buy;PLN;300000.0;DKK;505221.0;2023-11-15 00:00:00;2023-11-15 00:00:00;2;<1W;PLN/DKK;PLNDKK=;1.68407
598;2023-11-13 14:46:32;Spot;JP Morgan;Buy;USD;500000.0;DKK;3495565.0;2023-11-15 00:00:00;2023-11-15 00:00:00;2;<1W;USD/DKK;USDDKK=;6.99113
599;2023-11-13 15:00:29;Spot;Citi;Buy;USD;600000.0;DKK;4193460.0;2023-11-15 00:00:00;2023-11-15 00:00:00;2;<1W;USD/DKK;USDDKK=;6.9891
600;2023-11-13 15:07:20;Spot;Deutsche Bank;Buy;EUR;100000.0;SEK;1160310.0;2023-11-15 00:00:00;2023-11-15 00:00:00;2;<1W;EUR/SEK;EURSEK=;11.6031
601;2023-11-13 15:07:25;Spot;Deutsche Bank;Buy;EUR;1000000.0;SEK;11603100.0;2023-11-15 00:00:00;2023-11-15 00:00:00;2;<1W;EUR/SEK;EURSEK=;11.6031
602;2023-11-13 15:07:25;Spot;Deutsche Bank;Buy;EUR;100000.0;SEK;1160300.0;2023-11-15 00:00:00;2023-11-15 00:00:00;2;<1W;EUR/SEK;EURSEK=;11.603
603;2023-11-13 15:31:23;Spot;Deutsche Bank;Buy;EUR;1000000.0;SEK;11604900.0;2023-11-15 00:00:00;2023-11-15 00:00:00;2;<1W;EUR/SEK;EURSEK=;11.6049
604;2023-11-13 15:31:23;Spot;UBS;Buy;EUR;1000000.0;SEK;11605480.0;2023-11-15 00:00:00;2023-11-15 00:00:00;2;<1W;EUR/SEK;EURSEK=;11.60548
605;2023-11-13 15:31:23;Spot;Deutsche Bank;Buy;EUR;1000000.0;SEK;11604300.0;2023-11-15 00:00:00;2023-11-15 00:00:00;2;<1W;EUR/SEK;EURSEK=;11.6043
606;2023-11-13 15:38:40;Spot;JP Morgan;Sell;DKK;3496075.0;USD;500000.0;2023-11-15 00:00:00;2023-11-15 00:00:00;2;<1W;USD/DKK;USDDKK=;6.99215
607;2023-11-13 15:47:31;Spot;UBS;Sell;DKK;3495765.0;USD;500000.0;2023-11-15 00:00:00;2023-11-15 00:00:00;2;<1W;USD/DKK;USDDKK=;6.99153
608;2023-11-13 15:51:57;Spot;JP Morgan;Sell;DKK;2512152.52;NOK;4000000.0;2023-11-15 00:00:00;2023-11-15 00:00:00;2;<1W;NOK/DKK;NOKDKK=;0.62803813
609;2023-11-13 16:02:23;Spot;UBS;Buy;EUR;1000000.0;DKK;7459220.0;2023-11-15 00:00:00;2023-11-15 00:00:00;2;<1W;EUR/DKK;EURDKK=;7.45922
610;2023-11-13 16:03:28;Spot;JP Morgan;Buy;EUR;1000000.0;SEK;11602530.0;2023-11-15 00:00:00;2023-11-15 00:00:00;2;<1W;EUR/SEK;EURSEK=;11.60253
611;2023-11-13 16:03:33;Spot;JP Morgan;Buy;EUR;1000000.0;SEK;11602480.0;2023-11-15 00:00:00;2023-11-15 00:00:00;2;<1W;EUR/SEK;EURSEK=;11.60248
612;2023-11-13 16:03:38;Spot;JP Morgan;Buy;EUR;1000000.0;DKK;7459210.0;2023-11-15 00:00:00;2023-11-15 00:00:00;2;<1W;EUR/DKK;EURDKK=;7.45921
613;2023-11-13 16:03:48;Spot;JP Morgan;Buy;EUR;200000.0;DKK;1491840.0;2023-11-15 00:00:00;2023-11-15 00:00:00;2;<1W;EUR/DKK;EURDKK=;7.4592
614;2023-11-13 16:03:54;Spot;UBS;Buy;EUR;1000000.0;DKK;7459220.0;2023-11-15 00:00:00;2023-11-15 00:00:00;2;<1W;EUR/DKK;EURDKK=;7.45922
615;2023-11-13 16:03:59;Spot;JP Morgan;Buy;EUR;200000.0;DKK;1491838.0;2023-11-15 00:00:00;2023-11-15 00:00:00;2;<1W;EUR/DKK;EURDKK=;7.45919
616;2023-11-13 16:04:04;Spot;JP Morgan;Buy;EUR;1600000.0;DKK;11934752.0;2023-11-15 00:00:00;2023-11-15 00:00:00;2;<1W;EUR/DKK;EURDKK=;7.45922
617;2023-11-13 16:05:19;Spot;JP Morgan;Buy;EUR;1000000.0;DKK;7459000.0;2023-11-15 00:00:00;2023-11-15 00:00:00;2;<1W;EUR/DKK;EURDKK=;7.459
618;2023-11-13 16:05:24;Spot;UBS;Buy;EUR;1000000.0;DKK;7459000.0;2023-11-15 00:00:00;2023-11-15 00:00:00;2;<1W;EUR/DKK;EURDKK=;7.459
619;2023-11-13 16:05:24;Spot;Citi;Buy;EUR;1000000.0;DKK;7458990.0;2023-11-15 00:00:00;2023-11-15 00:00:00;2;<1W;EUR/DKK;EURDKK=;7.45899
620;2023-11-13 16:05:24;Spot;Deutsche Bank;Buy;EUR;1000000.0;DKK;7459010.0;2023-11-15 00:00:00;2023-11-15 00:00:00;2;<1W;EUR/DKK;EURDKK=;7.45901
621;2023-11-13 16:05:29;Spot;Deutsche Bank;Buy;EUR;1000000.0;DKK;7459000.0;2023-11-15 00:00:00;2023-11-15 00:00:00;2;<1W;EUR/DKK;EURDKK=;7.459
622;2023-11-13 16:05:29;Spot;JP Morgan;Buy;EUR;2000000.0;DKK;14918020.0;2023-11-15 00:00:00;2023-11-15 00:00:00;2;<1W;EUR/DKK;EURDKK=;7.45901
623;2023-11-13 16:05:34;Spot;JP Morgan;Buy;EUR;600000.0;DKK;4475406.0;2023-11-15 00:00:00;2023-11-15 00:00:00;2;<1W;EUR/DKK;EURDKK=;7.45901
624;2023-11-13 16:05:44;Spot;JP Morgan;Buy;EUR;400000.0;DKK;2983600.0;2023-11-15 00:00:00;2023-11-15 00:00:00;2;<1W;EUR/DKK;EURDKK=;7.459
625;2023-11-13 16:05:44;Spot;Deutsche Bank;Buy;EUR;1000000.0;DKK;7459010.0;2023-11-15 00:00:00;2023-11-15 00:00:00;2;<1W;EUR/DKK;EURDKK=;7.45901
626;2023-11-13 16:05:44;Spot;Citi;Buy;EUR;1000000.0;DKK;7458990.0;2023-11-15 00:00:00;2023-11-15 00:00:00;2;<1W;EUR/DKK;EURDKK=;7.45899
627;2023-11-13 16:08:05;Spot;Deutsche Bank;Buy;EUR;800000.0;SEK;9281040.0;2023-11-15 00:00:00;2023-11-15 00:00:00;2;<1W;EUR/SEK;EURSEK=;11.6013
628;2023-11-13 16:08:05;Spot;UBS;Buy;EUR;1000000.0;SEK;11601220.0;2023-11-15 00:00:00;2023-11-15 00:00:00;2;<1W;EUR/SEK;EURSEK=;11.60122
629;2023-11-13 16:08:05;Spot;JP Morgan;Buy;EUR;200000.0;SEK;2320264.0;2023-11-15 00:00:00;2023-11-15 00:00:00;2;<1W;EUR/SEK;EURSEK=;11.60132
630;2023-11-13 16:08:55;Spot;JP Morgan;Sell;DKK;4499987.1;SEK;7000000.0;2023-11-15 00:00:00;2023-11-15 00:00:00;2;<1W;SEK/DKK;SEKDKK=;0.6428552999999999
631;2023-11-13 16:18:52;Spot;UBS;Buy;USD;600000.0;DKK;4190496.0;2023-11-15 00:00:00;2023-11-15 00:00:00;2;<1W;USD/DKK;USDDKK=;6.98416
632;2023-11-13 16:21:57;Spot;Deutsche Bank;Buy;USD;200000.0;DKK;1396040.0;2023-11-15 00:00:00;2023-11-15 00:00:00;2;<1W;USD/DKK;USDDKK=;6.9802
633;2023-11-13 16:21:57;Spot;JP Morgan;Buy;USD;100000.0;DKK;698026.0;2023-11-15 00:00:00;2023-11-15 00:00:00;2;<1W;USD/DKK;USDDKK=;6.98026
634;2023-11-13 16:25:48;Swap;JP Morgan;Buy;USD;38000000.0;EUR;35561212.08;2023-11-15 00:00:00;2024-01-16 00:00:00;64;2M;EUR/USD;EUR/USD=;0.9358213705263158
635;2023-11-13 16:27:33;Swap;JP Morgan;Buy;GBP;15000000.0;EUR;17195721.7;2023-11-15 00:00:00;2024-01-16 00:00:00;64;2M;GBP/EUR;GBPEUR=;1.1463814466666666
636;2023-11-13 16:29:08;Spot;Deutsche Bank;Buy;EUR;30000000.0;DKK;223774200.0;2023-11-15 00:00:00;2023-11-15 00:00:00;2;<1W;EUR/DKK;EURDKK=;7.45914
637;2023-11-13 16:30:59;Spot;Citi;Buy;EUR;1000000.0;DKK;7459060.0;2023-11-15 00:00:00;2023-11-15 00:00:00;2;<1W;EUR/DKK;EURDKK=;7.45906
638;2023-11-13 16:30:59;Spot;UBS;Buy;EUR;1000000.0;DKK;7459070.0;2023-11-15 00:00:00;2023-11-15 00:00:00;2;<1W;EUR/DKK;EURDKK=;7.45907
639;2023-11-13 16:31:04;Spot;Citi;Buy;EUR;1000000.0;DKK;7459050.0;2023-11-15 00:00:00;2023-11-15 00:00:00;2;<1W;EUR/DKK;EURDKK=;7.45905
640;2023-11-13 16:31:09;Spot;Citi;Buy;EUR;1000000.0;DKK;7459070.0;2023-11-15 00:00:00;2023-11-15 00:00:00;2;<1W;EUR/DKK;EURDKK=;7.45907
641;2023-11-13 16:32:54;Spot;Citi;Buy;EUR;1000000.0;DKK;7459070.0;2023-11-15 00:00:00;2023-11-15 00:00:00;2;<1W;EUR/DKK;EURDKK=;7.45907
642;2023-11-13 16:33:04;Spot;Citi;Buy;EUR;1000000.0;DKK;7459050.0;2023-11-15 00:00:00;2023-11-15 00:00:00;2;<1W;EUR/DKK;EURDKK=;7.45905
643;2023-11-13 16:33:09;Spot;Citi;Buy;EUR;1000000.0;DKK;7459040.0;2023-11-15 00:00:00;2023-11-15 00:00:00;2;<1W;EUR/DKK;EURDKK=;7.45904
644;2023-11-13 16:33:15;Spot;Citi;Buy;EUR;1000000.0;DKK;7459040.0;2023-11-15 00:00:00;2023-11-15 00:00:00;2;<1W;EUR/DKK;EURDKK=;7.45904
645;2023-11-13 16:33:20;Spot;Citi;Buy;EUR;1000000.0;DKK;7459050.0;2023-11-15 00:00:00;2023-11-15 00:00:00;2;<1W;EUR/DKK;EURDKK=;7.45905
646;2023-11-13 16:33:30;Spot;Citi;Buy;EUR;1000000.0;DKK;7459060.0;2023-11-15 00:00:00;2023-11-15 00:00:00;2;<1W;EUR/DKK;EURDKK=;7.45906
647;2023-11-13 16:33:40;Spot;Citi;Buy;EUR;1000000.0;DKK;7459070.0;2023-11-15 00:00:00;2023-11-15 00:00:00;2;<1W;EUR/DKK;EURDKK=;7.45907
648;2023-11-13 16:33:45;Spot;Citi;Buy;EUR;1000000.0;DKK;7459070.0;2023-11-15 00:00:00;2023-11-15 00:00:00;2;<1W;EUR/DKK;EURDKK=;7.45907
649;2023-11-13 16:33:55;Spot;Citi;Buy;EUR;1000000.0;DKK;7459070.0;2023-11-15 00:00:00;2023-11-15 00:00:00;2;<1W;EUR/DKK;EURDKK=;7.45907
650;2023-11-13 16:35:20;Spot;Citi;Buy;EUR;1000000.0;DKK;7459070.0;2023-11-15 00:00:00;2023-11-15 00:00:00;2;<1W;EUR/DKK;EURDKK=;7.45907
651;2023-11-13 16:35:40;Spot;Citi;Buy;EUR;1000000.0;DKK;7459070.0;2023-11-15 00:00:00;2023-11-15 00:00:00;2;<1W;EUR/DKK;EURDKK=;7.45907
652;2023-11-13 16:38:21;Spot;Citi;Buy;EUR;1000000.0;DKK;7459060.0;2023-11-15 00:00:00;2023-11-15 00:00:00;2;<1W;EUR/DKK;EURDKK=;7.45906
653;2023-11-13 16:40:11;Spot;Citi;Buy;EUR;1000000.0;DKK;7459070.0;2023-11-15 00:00:00;2023-11-15 00:00:00;2;<1W;EUR/DKK;EURDKK=;7.45907
654;2023-11-13 16:40:26;Spot;Citi;Buy;EUR;1000000.0;DKK;7459070.0;2023-11-15 00:00:00;2023-11-15 00:00:00;2;<1W;EUR/DKK;EURDKK=;7.45907
655;2023-11-13 16:47:57;Spot;UBS;Buy;EUR;1000000.0;DKK;7459060.0;2023-11-15 00:00:00;2023-11-15 00:00:00;2;<1W;EUR/DKK;EURDKK=;7.45906
656;2023-11-13 16:49:37;Spot;UBS;Buy;EUR;3000000.0;DKK;22377090.0;2023-11-15 00:00:00;2023-11-15 00:00:00;2;<1W;EUR/DKK;EURDKK=;7.45903
